AÑO;PERIODO;FECHA ENVIO;CODIGO ENTIDAD;ENTIDAD;CODIGO LINEA;LINEA INTERVENCION;CODIGO SERVICIO;NOMBRE SERVICIO;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;CODIGO CENTRO ATENCION;NOMBRE CENTRO ATENCION;N° DE CEM;N° DE PERSONAS INFORMADAS Y SENSIBILIZADAS - TOTAL;N° DE PERSONAS INFORMADAS Y SENSIBILIZADAS - HOMBRES;N° DE PERSONAS INFORMADAS Y SENSIBILIZADAS - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 0_5 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 0_5 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 0_5 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 6_11 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 6_11 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 6_11 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 12_17 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 12_17 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 12_17 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 18_29 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 18_29 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 18_29 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 30_59 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 30_59 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 30_59 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 60_MÁS - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 60_MÁS - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 60_MÁS - MUJERES;N° DE ACCIONES PREVENTIVAS  PROMOCIONALES - TOTAL;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;CEM245;SAN JUAN BAUTISTA;1;1,666;596;1,070;0;0;0;7;3;4;58;21;37;596;237;359;932;311;621;73;24;49;142;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;COM001;CERRO COLORADO;1;5,873;2,184;3,689;105;48;57;586;244;342;2,080;1,002;1,078;529;142;387;2,446;723;1,723;127;25;102;442;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;140105;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;COM002;DE FAMILIA JOSE LEONARDO ORTIZ;1;2,761;702;2,059;13;6;7;60;19;41;523;180;343;658;146;512;1,220;276;944;287;75;212;223;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;130104;LA LIBERTAD;TRUJILLO;HUANCHACO;COM003;EL MILAGRO;1;1,933;535;1,398;0;0;0;0;0;0;5;0;5;499;111;388;1,296;402;894;133;22;111;716;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150507;LIMA PROVINCIA;CAÑETE;IMPERIAL;COM004;IMPERIAL;1;3,677;1,349;2,328;0;0;0;1;0;1;474;312;162;834;329;505;2,037;590;1,447;331;118;213;167;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150143;LIMA METROPOLITANA;LIMA;VILLA MARIA DEL TRIUNFO;COM005;VILLA MARIA DEL TRIUNFO;1;5,285;1,630;3,655;0;0;0;5;5;0;418;161;257;687;180;507;3,919;1,208;2,711;256;76;180;374;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;050104;AYACUCHO;HUAMANGA;CARMEN ALTO;COM006;CARMEN ALTO;1;1,928;743;1,185;0;0;0;0;0;0;106;34;72;602;251;351;1,123;423;700;97;35;62;184;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;050401;AYACUCHO;HUANTA;HUANTA;COM007;HUANTA;1;2,927;1,070;1,857;0;0;0;15;5;10;64;25;39;272;74;198;2,465;919;1,546;111;47;64;162;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150108;LIMA METROPOLITANA;LIMA;CHORRILLOS;COM008;CHORRILLOS;1;3,437;1,125;2,312;1;0;1;170;98;72;1,120;547;573;419;149;270;1,563;282;1,281;164;49;115;167;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;230104;TACNA;TACNA;CIUDAD NUEVA;COM009;CIUDAD NUEVA;1;2,525;737;1,788;1;0;1;15;5;10;414;211;203;765;223;542;1,201;276;925;129;22;107;732;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150140;LIMA METROPOLITANA;LIMA;SANTIAGO DE SURCO;COM010;SAGITARIO;1;2,411;904;1,507;0;0;0;2;0;2;1,037;483;554;271;81;190;973;297;676;128;43;85;176;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150132;LIMA METROPOLITANA;LIMA;SAN JUAN DE LURIGANCHO;COM011;MARISCAL CACERES 2/;1;1,829;404;1,425;0;0;0;3;1;2;32;9;23;409;102;307;1,310;272;1,038;75;20;55;61;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;070103;CALLAO;CALLAO;CARMEN DE LA LEGUA;COM012;CARMEN DE LA LEGUA REYNOSO;1;4,296;1,224;3,072;0;0;0;0;0;0;1,468;646;822;287;77;210;2,228;440;1,788;313;61;252;217;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;060101;CAJAMARCA;CAJAMARCA;CAJAMARCA;COM013;DE FAMILIA CAJAMARCA;1;5,666;1,781;3,885;0;0;0;1;1;0;1,244;130;1,114;1,430;457;973;2,660;1,080;1,580;331;113;218;332;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;080108;CUSCO;CUSCO;WANCHAQ;COM014;DE FAMILIA CUSCO;1;3,017;1,161;1,856;0;0;0;0;0;0;384;91;293;839;369;470;1,781;697;1,084;13;4;9;123;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150111;LIMA METROPOLITANA;LIMA;EL AGUSTINO;COM015;DE FAMILIA EL AGUSTINO;1;1,423;545;878;0;0;0;40;17;23;197;93;104;312;119;193;604;235;369;270;81;189;45;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;120101;JUNIN;HUANCAYO;HUANCAYO;COM016;HUANCAYO;1;6,140;3,787;2,353;0;0;0;0;0;0;76;30;46;2,238;1,436;802;3,745;2,288;1,457;81;33;48;157;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;160101;LORETO;MAYNAS;IQUITOS;COM017;IQUITOS;1;1,976;775;1,201;0;0;0;72;48;24;153;62;91;349;148;201;1,120;403;717;282;114;168;150;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150117;LIMA METROPOLITANA;LIMA;LOS OLIVOS;COM018;LAURA CALLER;1;3,809;1,256;2,553;0;0;0;20;12;8;540;245;295;400;143;257;2,636;772;1,864;213;84;129;199;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150135;LIMA METROPOLITANA;LIMA;SAN MARTIN DE PORRES;COM019;SAN MARTIN DE PORRES;1;2,003;655;1,348;0;0;0;57;35;22;319;195;124;351;131;220;1,227;270;957;49;24;25;87;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150106;LIMA METROPOLITANA;LIMA;CARABAYLLO;COM020;SAN PEDRO DE CARABAYLLO;1;4,072;974;3,098;0;0;0;201;83;118;901;435;466;168;29;139;2,782;419;2,363;20;8;12;308;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;060102;CAJAMARCA;CAJAMARCA;ASUNCION;COM021;ASUNCION;1;809;337;472;0;0;0;4;1;3;2;2;0;116;32;84;566;259;307;121;43;78;60;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150110;LIMA METROPOLITANA;LIMA;COMAS;COM022;DE FAMILIA COLLIQUE;1;2,776;910;1,866;0;0;0;9;2;7;1,039;440;599;405;158;247;1,113;246;867;210;64;146;196;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;230110;TACNA;TACNA;CORONEL GREGORIO ALBARRACIN LANCHIPA;COM023;GREGORIO ALBARRACIN;1;3,198;1,269;1,929;0;0;0;137;45;92;171;69;102;523;174;349;2,291;957;1,334;76;24;52;239;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;200601;PIURA;SULLANA;SULLANA;COM024;NUEVA SULLANA;1;2,181;785;1,396;0;0;0;65;15;50;254;144;110;342;179;163;1,486;440;1,046;34;7;27;56;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;080601;CUSCO;CANCHIS;SICUANI;COM025;SICUANI;1;47;11;36;0;0;0;0;0;0;0;0;0;10;2;8;37;9;28;0;0;0;235;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;120604;JUNIN;SATIPO;MAZAMARI;COM026;MAZAMARI;1;2,142;785;1,357;0;0;0;17;10;7;351;140;211;527;172;355;1,189;452;737;58;11;47;147;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;180104;MOQUEGUA;MARISCAL NIETO;SAMEGUA;COM027;SAMEGUA;1;2,154;903;1,251;6;3;3;20;10;10;219;113;106;724;301;423;1,066;442;624;119;34;85;151;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150137;LIMA METROPOLITANA;LIMA;SANTA ANITA;COM028;SANTA ANITA;1;5,177;2,784;2,393;0;0;0;0;0;0;68;21;47;498;255;243;4,472;2,474;1,998;139;34;105;244;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;211101;PUNO;SAN ROMAN;JULIACA;COM029;SANTA BARBARA;1;1,765;704;1,061;0;0;0;95;25;70;807;298;509;326;220;106;531;159;372;6;2;4;86;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;210101;PUNO;PUNO;PUNO;COM030;PUNO;1;1,879;542;1,337;0;0;0;0;0;0;189;14;175;685;188;497;973;328;645;32;12;20;113;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;021801;ANCASH;SANTA;CHIMBOTE;COM031;CHIMBOTE;1;1,377;607;770;0;0;0;32;18;14;63;21;42;385;164;221;706;308;398;191;96;95;71;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;240101;TUMBES;TUMBES;TUMBES;COM032;DE FAMILIA TUMBES;1;2,166;635;1,531;20;9;11;90;46;44;115;47;68;622;166;456;1,042;283;759;277;84;193;53;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;090101;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;COM033;HUANCAVELICA;1;4,694;2,053;2,641;0;0;0;0;0;0;671;156;515;1,775;756;1,019;2,172;1,109;1,063;76;32;44;288;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150121;LIMA METROPOLITANA;LIMA;PUEBLO LIBRE;COM034;PUEBLO LIBRE;1;2,751;519;2,232;0;0;0;155;0;155;433;52;381;184;56;128;1,672;327;1,345;307;84;223;238;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;130705;LA LIBERTAD;PACASMAYO;SAN JOSE;COM035;SAN JOSE;1;1,751;607;1,144;0;0;0;76;47;29;584;296;288;283;66;217;749;170;579;59;28;31;266;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150119;LIMA METROPOLITANA;LIMA;LURIN;COM036;LURIN;1;4,584;3,691;893;0;0;0;83;37;46;539;232;307;1,135;1,056;79;2,794;2,352;442;33;14;19;296;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150130;LIMA METROPOLITANA;LIMA;SAN BORJA;COM037;SAN BORJA;1;4,810;1,690;3,120;0;0;0;42;18;24;661;305;356;997;422;575;2,816;871;1,945;294;74;220;237;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;100102;HUANUCO;HUANUCO;AMARILIS;COM038;AMARILIS;1;693;233;460;0;0;0;0;0;0;2;0;2;206;56;150;374;149;225;111;28;83;69;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150605;LIMA PROVINCIA;HUARAL;CHANCAY;COM039;CHANCAY;1;4,707;1,848;2,859;0;0;0;104;57;47;1,164;632;532;843;295;548;2,394;791;1,603;202;73;129;308;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;110101;ICA;ICA;ICA;COM040;ICA;1;6,360;1,285;5,075;14;10;4;133;64;69;3,237;670;2,567;188;10;178;2,526;442;2,084;262;89;173;564;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;220805;SAN MARTIN;RIOJA;PARDO MIGUEL;COM041;NARANJOS;1;1,366;454;912;0;0;0;34;21;13;161;49;112;312;105;207;810;267;543;49;12;37;128;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;030216;APURIMAC;ANDAHUAYLAS;TALAVERA;COM042;TALAVERA;1;2,992;993;1,999;5;1;4;118;52;66;99;33;66;1,016;337;679;1,646;523;1,123;108;47;61;208;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150103;LIMA METROPOLITANA;LIMA;ATE;COM043;VITARTE;1;4,819;1,189;3,630;0;0;0;0;0;0;466;183;283;1,176;377;799;3,059;575;2,484;118;54;64;287;;
